Date,County,Date in Selected Range Filter,Month Name,Product Detail Selector,Month Year,Tooltip Date,Sales,Sales Detail
9/1/2020,Coos,TRUE,September,Total,9/1/2020,Sep-20,329.24,329.24
9/1/2020,Curry,TRUE,September,Total,9/1/2020,Sep-20,607.39,607.39
9/1/2020,Deschutes,TRUE,September,Total,9/1/2020,Sep-20,3464.76,3464.76
9/1/2020,Douglas,TRUE,September,Total,9/1/2020,Sep-20,148.82,148.82
9/1/2020,Grant,TRUE,September,Total,9/1/2020,Sep-20,18,18
9/1/2020,Harney,TRUE,September,Total,9/1/2020,Sep-20,45.84,45.84
9/1/2020,Hood River,TRUE,September,Total,9/1/2020,Sep-20,220.23,220.23
9/1/2020,Jackson,TRUE,September,Total,9/1/2020,Sep-20,2443.84,2443.84
9/1/2020,Jefferson,TRUE,September,Total,9/1/2020,Sep-20,125,125
9/1/2020,Josephine,TRUE,September,Total,9/1/2020,Sep-20,562.46,562.46
9/1/2020,Klamath,TRUE,September,Total,9/1/2020,Sep-20,529.59,529.59
9/1/2020,Lake,TRUE,September,Total,9/1/2020,Sep-20,47.5,47.5
9/1/2020,Lane,TRUE,September,Total,9/1/2020,Sep-20,5543.45,5543.45
9/1/2020,Lincoln,TRUE,September,Total,9/1/2020,Sep-20,2298.11,2298.11
9/1/2020,Linn,TRUE,September,Total,9/1/2020,Sep-20,778.42,778.42
9/1/2020,Marion,TRUE,September,Total,9/1/2020,Sep-20,90,90
9/1/2020,Marion,TRUE,September,Total,9/1/2020,Sep-20,2617.58,2617.58
9/1/2020,Multnomah,TRUE,September,Total,9/1/2020,Sep-20,30,30
9/1/2020,Multnomah,TRUE,September,Total,9/1/2020,Sep-20,5990.85,5990.85
9/1/2020,Polk,TRUE,September,Total,9/1/2020,Sep-20,1173.62,1173.62
9/1/2020,Tillamook,TRUE,September,Total,9/1/2020,Sep-20,133.71,133.71
9/1/2020,Umatilla,TRUE,September,Total,9/1/2020,Sep-20,76.17,76.17
9/1/2020,Wallowa,TRUE,September,Total,9/1/2020,Sep-20,26,26
9/1/2020,Wasco,TRUE,September,Total,9/1/2020,Sep-20,99.6,99.6
9/1/2020,Washington,TRUE,September,Total,9/1/2020,Sep-20,3003.22,3003.22
9/1/2020,Yamhill,TRUE,September,Total,9/1/2020,Sep-20,708.63,708.63
10/1/2020,Baker,TRUE,October,Total,10/1/2020,Oct-20,40.49,40.49
10/1/2020,Benton,TRUE,October,Total,10/1/2020,Oct-20,351.8,351.8
10/1/2020,Clackamas,TRUE,October,Total,10/1/2020,Oct-20,1329.54,1329.54
10/1/2020,Clatsop,TRUE,October,Total,10/1/2020,Oct-20,594.57,594.57
10/1/2020,Columbia,TRUE,October,Total,10/1/2020,Oct-20,507.25,507.25
10/1/2020,Coos,TRUE,October,Total,10/1/2020,Oct-20,511.75,511.75
10/1/2020,Curry,TRUE,October,Total,10/1/2020,Oct-20,550.52,550.52
10/1/2020,Deschutes,TRUE,October,Total,10/1/2020,Oct-20,7.2,7.2
10/1/2020,Deschutes,TRUE,October,Total,10/1/2020,Oct-20,3563.81,3563.81
10/1/2020,Douglas,TRUE,October,Total,10/1/2020,Oct-20,279.84,279.84
10/1/2020,Hood River,TRUE,October,Total,10/1/2020,Oct-20,177.42,177.42
10/1/2020,Jackson,TRUE,October,Total,10/1/2020,Oct-20,2881.39,2881.39
10/1/2020,Jefferson,TRUE,October,Total,10/1/2020,Oct-20,79.33,79.33
10/1/2020,Josephine,TRUE,October,Total,10/1/2020,Oct-20,1109.72,1109.72
10/1/2020,Klamath,TRUE,October,Total,10/1/2020,Oct-20,230.4,230.4
10/1/2020,Lane,TRUE,October,Total,10/1/2020,Oct-20,137.25,137.25
10/1/2020,Lane,TRUE,October,Total,10/1/2020,Oct-20,5736.34,5736.34
10/1/2020,Lincoln,TRUE,October,Total,10/1/2020,Oct-20,3453.49,3453.49
10/1/2020,Linn,TRUE,October,Total,10/1/2020,Oct-20,901.96,901.96
10/1/2020,Marion,TRUE,October,Total,10/1/2020,Oct-20,81,81
10/1/2020,Marion,TRUE,October,Total,10/1/2020,Oct-20,2353.52,2353.52
10/1/2020,Multnomah,TRUE,October,Total,10/1/2020,Oct-20,190.69,190.69
10/1/2020,Multnomah,TRUE,October,Total,10/1/2020,Oct-20,5662.35,5662.35
10/1/2020,Polk,TRUE,October,Total,10/1/2020,Oct-20,982.23,982.23
10/1/2020,Tillamook,TRUE,October,Total,10/1/2020,Oct-20,156.9,156.9
10/1/2020,Umatilla,TRUE,October,Total,10/1/2020,Oct-20,395.11,395.11
10/1/2020,Wasco,TRUE,October,Total,10/1/2020,Oct-20,22.33,22.33
10/1/2020,Washington,TRUE,October,Total,10/1/2020,Oct-20,3603.95,3603.95
10/1/2020,Yamhill,TRUE,October,Total,10/1/2020,Oct-20,714.75,714.75
11/1/2020,Baker,TRUE,November,Total,11/1/2020,Nov-20,70.05,70.05
11/1/2020,Benton,TRUE,November,Total,11/1/2020,Nov-20,268.65,268.65
11/1/2020,Clackamas,TRUE,November,Total,11/1/2020,Nov-20,1889.42,1889.42
11/1/2020,Clatsop,TRUE,November,Total,11/1/2020,Nov-20,554.98,554.98
11/1/2020,Columbia,TRUE,November,Total,11/1/2020,Nov-20,464.15,464.15
11/1/2020,Coos,TRUE,November,Total,11/1/2020,Nov-20,403.28,403.28
11/1/2020,Curry,TRUE,November,Total,11/1/2020,Nov-20,377.53,377.53
11/1/2020,Deschutes,TRUE,November,Total,11/1/2020,Nov-20,110,110
11/1/2020,Deschutes,TRUE,November,Total,11/1/2020,Nov-20,2790.81,2790.81
11/1/2020,Douglas,TRUE,November,Total,11/1/2020,Nov-20,428.5,428.5
11/1/2020,Harney,TRUE,November,Total,11/1/2020,Nov-20,75.01,75.01
11/1/2020,Hood River,TRUE,November,Total,11/1/2020,Nov-20,10,10
11/1/2020,Hood River,TRUE,November,Total,11/1/2020,Nov-20,296.06,296.06
11/1/2020,Jackson,TRUE,November,Total,11/1/2020,Nov-20,2054.38,2054.38
11/1/2020,Jefferson,TRUE,November,Total,11/1/2020,Nov-20,75.6,75.6
11/1/2020,Josephine,TRUE,November,Total,11/1/2020,Nov-20,984.46,984.46
11/1/2020,Klamath,TRUE,November,Total,11/1/2020,Nov-20,302.86,302.86
11/1/2020,Lane,TRUE,November,Total,11/1/2020,Nov-20,5,5
11/1/2020,Lane,TRUE,November,Total,11/1/2020,Nov-20,3898.06,3898.06
11/1/2020,Lincoln,TRUE,November,Total,11/1/2020,Nov-20,2555.54,2555.54
11/1/2020,Linn,TRUE,November,Total,11/1/2020,Nov-20,567.97,567.97
11/1/2020,Marion,TRUE,November,Total,11/1/2020,Nov-20,43,43
11/1/2020,Marion,TRUE,November,Total,11/1/2020,Nov-20,2546.86,2546.86
11/1/2020,Multnomah,TRUE,November,Total,11/1/2020,Nov-20,32.95,32.95
11/1/2020,Multnomah,TRUE,November,Total,11/1/2020,Nov-20,6998.03,6998.03
11/1/2020,Polk,TRUE,November,Total,11/1/2020,Nov-20,1146.22,1146.22
11/1/2020,Tillamook,TRUE,November,Total,11/1/2020,Nov-20,660.84,660.84
11/1/2020,Umatilla,TRUE,November,Total,11/1/2020,Nov-20,45,45
11/1/2020,Wallowa,TRUE,November,Total,11/1/2020,Nov-20,31.5,31.5
11/1/2020,Wasco,TRUE,November,Total,11/1/2020,Nov-20,5.98,5.98
11/1/2020,Washington,TRUE,November,Total,11/1/2020,Nov-20,3123.71,3123.71
11/1/2020,Yamhill,TRUE,November,Total,11/1/2020,Nov-20,642.67,642.67
12/1/2020,Benton,TRUE,December,Total,12/1/2020,Dec-20,145.13,145.13
12/1/2020,Clackamas,TRUE,December,Total,12/1/2020,Dec-20,1744.75,1744.75
12/1/2020,Clatsop,TRUE,December,Total,12/1/2020,Dec-20,591.42,591.42
12/1/2020,Columbia,TRUE,December,Total,12/1/2020,Dec-20,255.45,255.45
12/1/2020,Coos,TRUE,December,Total,12/1/2020,Dec-20,462.86,462.86
12/1/2020,Curry,TRUE,December,Total,12/1/2020,Dec-20,448.06,448.06
12/1/2020,Deschutes,TRUE,December,Total,12/1/2020,Dec-20,61,61
12/1/2020,Deschutes,TRUE,December,Total,12/1/2020,Dec-20,3357.22,3357.22
12/1/2020,Douglas,TRUE,December,Total,12/1/2020,Dec-20,443.32,443.32
12/1/2020,Harney,TRUE,December,Total,12/1/2020,Dec-20,16.67,16.67
12/1/2020,Hood River,TRUE,December,Total,12/1/2020,Dec-20,27,27
12/1/2020,Hood River,TRUE,December,Total,12/1/2020,Dec-20,279.15,279.15
12/1/2020,Jackson,TRUE,December,Total,12/1/2020,Dec-20,2772.45,2772.45
12/1/2020,Jefferson,TRUE,December,Total,12/1/2020,Dec-20,225.2,225.2
12/1/2020,Josephine,TRUE,December,Total,12/1/2020,Dec-20,1023.71,1023.71
12/1/2020,Klamath,TRUE,December,Total,12/1/2020,Dec-20,273.34,273.34
12/1/2020,Lake,TRUE,December,Total,12/1/2020,Dec-20,43.4,43.4
12/1/2020,Lane,TRUE,December,Total,12/1/2020,Dec-20,34.1,34.1
12/1/2020,Lane,TRUE,December,Total,12/1/2020,Dec-20,5044.03,5044.03
12/1/2020,Lincoln,TRUE,December,Total,12/1/2020,Dec-20,2996.74,2996.74
12/1/2020,Linn,TRUE,December,Total,12/1/2020,Dec-20,1103.18,1103.18
12/1/2020,Malheur,TRUE,December,Total,12/1/2020,Dec-20,93.38,93.38
12/1/2020,Marion,TRUE,December,Total,12/1/2020,Dec-20,5,5
12/1/2020,Marion,TRUE,December,Total,12/1/2020,Dec-20,2690.46,2690.46
12/1/2020,Multnomah,TRUE,December,Total,12/1/2020,Dec-20,130.41,130.41
12/1/2020,Multnomah,TRUE,December,Total,12/1/2020,Dec-20,8249.54,8249.54
12/1/2020,Polk,TRUE,December,Total,12/1/2020,Dec-20,1397.38,1397.38
12/1/2020,Tillamook,TRUE,December,Total,12/1/2020,Dec-20,455.73,455.73
12/1/2020,Umatilla,TRUE,December,Total,12/1/2020,Dec-20,92.65,92.65
12/1/2020,Wasco,TRUE,December,Total,12/1/2020,Dec-20,40,40
12/1/2020,Washington,TRUE,December,Total,12/1/2020,Dec-20,4248.38,4248.38
12/1/2020,Yamhill,TRUE,December,Total,12/1/2020,Dec-20,571.55,571.55
1/1/2020,Baker,TRUE,January,Total,1/1/2020,Jan-20,406.72,406.72
1/1/2020,Benton,TRUE,January,Total,1/1/2020,Jan-20,3.96,3.96
1/1/2020,Benton,TRUE,January,Total,1/1/2020,Jan-20,2675.82,2675.82
1/1/2020,Clackamas,TRUE,January,Total,1/1/2020,Jan-20,11373.11,11373.11
1/1/2020,Clatsop,TRUE,January,Total,1/1/2020,Jan-20,3958.32,3958.32
1/1/2020,Columbia,TRUE,January,Total,1/1/2020,Jan-20,2425.87,2425.87
1/1/2020,Coos,TRUE,January,Total,1/1/2020,Jan-20,98.3,98.3
1/1/2020,Coos,TRUE,January,Total,1/1/2020,Jan-20,2435.9,2435.9
1/1/2020,Curry,TRUE,January,Total,1/1/2020,Jan-20,1417.58,1417.58
1/1/2020,Deschutes,TRUE,January,Total,1/1/2020,Jan-20,198.22,198.22
1/1/2020,Deschutes,TRUE,January,Total,1/1/2020,Jan-20,16931.52,16931.52
1/1/2020,Douglas,TRUE,January,Total,1/1/2020,Jan-20,288.5,288.5
1/1/2020,Douglas,TRUE,January,Total,1/1/2020,Jan-20,3150.88,3150.88
1/1/2020,Grant,TRUE,January,Total,1/1/2020,Jan-20,390.68,390.68
1/1/2020,Harney,TRUE,January,Total,1/1/2020,Jan-20,169.33,169.33
1/1/2020,Harney,TRUE,January,Total,1/1/2020,Jan-20,287.51,287.51
1/1/2020,Hood River,TRUE,January,Total,1/1/2020,Jan-20,1356.97,1356.97
1/1/2020,Jackson,TRUE,January,Total,1/1/2020,Jan-20,327.92,327.92
1/1/2020,Jackson,TRUE,January,Total,1/1/2020,Jan-20,16184.91,16184.91
1/1/2020,Jefferson,TRUE,January,Total,1/1/2020,Jan-20,1323.99,1323.99
1/1/2020,Josephine,TRUE,January,Total,1/1/2020,Jan-20,1034.59,1034.59
1/1/2020,Josephine,TRUE,January,Total,1/1/2020,Jan-20,7814.17,7814.17
1/1/2020,Klamath,TRUE,January,Total,1/1/2020,Jan-20,1667.03,1667.03
1/1/2020,Lake,TRUE,January,Total,1/1/2020,Jan-20,250.01,250.01
1/1/2020,Lane,TRUE,January,Total,1/1/2020,Jan-20,51.35,51.35
1/1/2020,Lane,TRUE,January,Total,1/1/2020,Jan-20,147.21,147.21
1/1/2020,Lane,TRUE,January,Total,1/1/2020,Jan-20,20379.13,20379.13
1/1/2020,Lincoln,TRUE,January,Total,1/1/2020,Jan-20,38.56,38.56
1/1/2020,Lincoln,TRUE,January,Total,1/1/2020,Jan-20,11531.02,11531.02
1/1/2020,Linn,TRUE,January,Total,1/1/2020,Jan-20,7106.58,7106.58
1/1/2020,Malheur,TRUE,January,Total,1/1/2020,Jan-20,1992.69,1992.69
1/1/2020,Marion,TRUE,January,Total,1/1/2020,Jan-20,99.95,99.95
1/1/2020,Marion,TRUE,January,Total,1/1/2020,Jan-20,21566.95,21566.95
1/1/2020,Multnomah,TRUE,January,Total,1/1/2020,Jan-20,730.45,730.45
1/1/2020,Multnomah,TRUE,January,Total,1/1/2020,Jan-20,837.82,837.82
1/1/2020,Multnomah,TRUE,January,Total,1/1/2020,Jan-20,52510.89,52510.89
1/1/2020,Polk,TRUE,January,Total,1/1/2020,Jan-20,2377.2,2377.2
1/1/2020,Tillamook,TRUE,January,Total,1/1/2020,Jan-20,64,64
1/1/2020,Tillamook,TRUE,January,Total,1/1/2020,Jan-20,2799.18,2799.18
1/1/2020,Umatilla,TRUE,January,Total,1/1/2020,Jan-20,1651.32,1651.32
1/1/2020,Union,TRUE,January,Total,1/1/2020,Jan-20,10,10
1/1/2020,Wallowa,TRUE,January,Total,1/1/2020,Jan-20,23.94,23.94
1/1/2020,Wasco,TRUE,January,Total,1/1/2020,Jan-20,481.55,481.55
1/1/2020,Washington,TRUE,January,Total,1/1/2020,Jan-20,23982.53,23982.53
1/1/2020,Yamhill,TRUE,January,Total,1/1/2020,Jan-20,98.02,98.02
1/1/2020,Yamhill,TRUE,January,Total,1/1/2020,Jan-20,2385.85,2385.85
2/1/2020,Baker,TRUE,February,Total,2/1/2020,Feb-20,212.61,212.61
2/1/2020,Benton,TRUE,February,Total,2/1/2020,Feb-20,34.17,34.17
2/1/2020,Benton,TRUE,February,Total,2/1/2020,Feb-20,2179.08,2179.08
2/1/2020,Clackamas,TRUE,February,Total,2/1/2020,Feb-20,10449.2,10449.2
2/1/2020,Clatsop,TRUE,February,Total,2/1/2020,Feb-20,3553.71,3553.71
2/1/2020,Columbia,TRUE,February,Total,2/1/2020,Feb-20,2611.88,2611.88
2/1/2020,Coos,TRUE,February,Total,2/1/2020,Feb-20,83.3,83.3
2/1/2020,Coos,TRUE,February,Total,2/1/2020,Feb-20,3641.5,3641.5
2/1/2020,Curry,TRUE,February,Total,2/1/2020,Feb-20,1337.74,1337.74
2/1/2020,Deschutes,TRUE,February,Total,2/1/2020,Feb-20,35.83,35.83
2/1/2020,Deschutes,TRUE,February,Total,2/1/2020,Feb-20,18974.49,18974.49
2/1/2020,Douglas,TRUE,February,Total,2/1/2020,Feb-20,310.74,310.74
2/1/2020,Douglas,TRUE,February,Total,2/1/2020,Feb-20,3075.52,3075.52
2/1/2020,Grant,TRUE,February,Total,2/1/2020,Feb-20,245.23,245.23
2/1/2020,Harney,TRUE,February,Total,2/1/2020,Feb-20,108.33,108.33
2/1/2020,Harney,TRUE,February,Total,2/1/2020,Feb-20,452.25,452.25
2/1/2020,Hood River,TRUE,February,Total,2/1/2020,Feb-20,433.51,433.51
2/1/2020,Jackson,TRUE,February,Total,2/1/2020,Feb-20,957.16,957.16
2/1/2020,Jackson,TRUE,February,Total,2/1/2020,Feb-20,19905.24,19905.24
2/1/2020,Jefferson,TRUE,February,Total,2/1/2020,Feb-20,838.93,838.93
2/1/2020,Josephine,TRUE,February,Total,2/1/2020,Feb-20,688.49,688.49
2/1/2020,Josephine,TRUE,February,Total,2/1/2020,Feb-20,7910.56,7910.56
2/1/2020,Klamath,TRUE,February,Total,2/1/2020,Feb-20,1289.89,1289.89
2/1/2020,Lake,TRUE,February,Total,2/1/2020,Feb-20,570.3,570.3
2/1/2020,Lane,TRUE,February,Total,2/1/2020,Feb-20,83.67,83.67
2/1/2020,Lane,TRUE,February,Total,2/1/2020,Feb-20,345.02,345.02
2/1/2020,Lane,TRUE,February,Total,2/1/2020,Feb-20,23933.81,23933.81
2/1/2020,Lincoln,TRUE,February,Total,2/1/2020,Feb-20,50.7,50.7
2/1/2020,Lincoln,TRUE,February,Total,2/1/2020,Feb-20,12128.16,12128.16
2/1/2020,Linn,TRUE,February,Total,2/1/2020,Feb-20,7313.12,7313.12
2/1/2020,Malheur,TRUE,February,Total,2/1/2020,Feb-20,2341.85,2341.85
2/1/2020,Marion,TRUE,February,Total,2/1/2020,Feb-20,76.22,76.22
2/1/2020,Marion,TRUE,February,Total,2/1/2020,Feb-20,141.74,141.74
2/1/2020,Marion,TRUE,February,Total,2/1/2020,Feb-20,17678.48,17678.48
2/1/2020,Multnomah,TRUE,February,Total,2/1/2020,Feb-20,25,25
2/1/2020,Multnomah,TRUE,February,Total,2/1/2020,Feb-20,557.2,557.2
2/1/2020,Multnomah,TRUE,February,Total,2/1/2020,Feb-20,793.33,793.33
2/1/2020,Multnomah,TRUE,February,Total,2/1/2020,Feb-20,51033.91,51033.91
2/1/2020,Polk,TRUE,February,Total,2/1/2020,Feb-20,2001.77,2001.77
2/1/2020,Tillamook,TRUE,February,Total,2/1/2020,Feb-20,88,88
2/1/2020,Tillamook,TRUE,February,Total,2/1/2020,Feb-20,3958.63,3958.63
2/1/2020,Umatilla,TRUE,February,Total,2/1/2020,Feb-20,2565.06,2565.06
2/1/2020,Union,TRUE,February,Total,2/1/2020,Feb-20,10,10
2/1/2020,Wallowa,TRUE,February,Total,2/1/2020,Feb-20,41,41
2/1/2020,Wasco,TRUE,February,Total,2/1/2020,Feb-20,566.78,566.78
2/1/2020,Washington,TRUE,February,Total,2/1/2020,Feb-20,20331.42,20331.42
2/1/2020,Yamhill,TRUE,February,Total,2/1/2020,Feb-20,2467.11,2467.11
3/1/2020,Baker,TRUE,March,Total,3/1/2020,Mar-20,636.68,636.68
3/1/2020,Benton,TRUE,March,Total,3/1/2020,Mar-20,2781.52,2781.52
3/1/2020,Clackamas,TRUE,March,Total,3/1/2020,Mar-20,13446.02,13446.02
3/1/2020,Clatsop,TRUE,March,Total,3/1/2020,Mar-20,3313.86,3313.86
3/1/2020,Columbia,TRUE,March,Total,3/1/2020,Mar-20,3677.98,3677.98
3/1/2020,Coos,TRUE,March,Total,3/1/2020,Mar-20,35.57,35.57
3/1/2020,Coos,TRUE,March,Total,3/1/2020,Mar-20,4232.44,4232.44
3/1/2020,Curry,TRUE,March,Total,3/1/2020,Mar-20,2549,2549
3/1/2020,Deschutes,TRUE,March,Total,3/1/2020,Mar-20,29.75,29.75
3/1/2020,Deschutes,TRUE,March,Total,3/1/2020,Mar-20,90,90
3/1/2020,Deschutes,TRUE,March,Total,3/1/2020,Mar-20,20828.34,20828.34
3/1/2020,Douglas,TRUE,March,Total,3/1/2020,Mar-20,100.37,100.37
3/1/2020,Douglas,TRUE,March,Total,3/1/2020,Mar-20,6365.58,6365.58
3/1/2020,Grant,TRUE,March,Total,3/1/2020,Mar-20,698.6,698.6
3/1/2020,Harney,TRUE,March,Total,3/1/2020,Mar-20,444.29,444.29
3/1/2020,Harney,TRUE,March,Total,3/1/2020,Mar-20,1056.67,1056.67
3/1/2020,Hood River,TRUE,March,Total,3/1/2020,Mar-20,40,40
3/1/2020,Hood River,TRUE,March,Total,3/1/2020,Mar-20,1179.99,1179.99
3/1/2020,Jackson,TRUE,March,Total,3/1/2020,Mar-20,15,15
3/1/2020,Jackson,TRUE,March,Total,3/1/2020,Mar-20,657.83,657.83
3/1/2020,Jackson,TRUE,March,Total,3/1/2020,Mar-20,25157.61,25157.61
3/1/2020,Jefferson,TRUE,March,Total,3/1/2020,Mar-20,848.89,848.89
3/1/2020,Josephine,TRUE,March,Total,3/1/2020,Mar-20,1157.69,1157.69
3/1/2020,Josephine,TRUE,March,Total,3/1/2020,Mar-20,10546.35,10546.35
3/1/2020,Klamath,TRUE,March,Total,3/1/2020,Mar-20,1571.95,1571.95
3/1/2020,Lake,TRUE,March,Total,3/1/2020,Mar-20,307.65,307.65
3/1/2020,Lane,TRUE,March,Total,3/1/2020,Mar-20,121.85,121.85
3/1/2020,Lane,TRUE,March,Total,3/1/2020,Mar-20,770.17,770.17
3/1/2020,Lane,TRUE,March,Total,3/1/2020,Mar-20,29326.39,29326.39
3/1/2020,Lincoln,TRUE,March,Total,3/1/2020,Mar-20,138.8,138.8
3/1/2020,Lincoln,TRUE,March,Total,3/1/2020,Mar-20,13198.31,13198.31
3/1/2020,Linn,TRUE,March,Total,3/1/2020,Mar-20,9548.22,9548.22
3/1/2020,Malheur,TRUE,March,Total,3/1/2020,Mar-20,2657.64,2657.64
3/1/2020,Marion,TRUE,March,Total,3/1/2020,Mar-20,221.4,221.4
3/1/2020,Marion,TRUE,March,Total,3/1/2020,Mar-20,322.55,322.55
3/1/2020,Marion,TRUE,March,Total,3/1/2020,Mar-20,22730.63,22730.63
3/1/2020,Multnomah,TRUE,March,Total,3/1/2020,Mar-20,200,200
3/1/2020,Multnomah,TRUE,March,Total,3/1/2020,Mar-20,568.28,568.28
3/1/2020,Multnomah,TRUE,March,Total,3/1/2020,Mar-20,1085.85,1085.85
3/1/2020,Multnomah,TRUE,March,Total,3/1/2020,Mar-20,59399.06,59399.06
3/1/2020,Polk,TRUE,March,Total,3/1/2020,Mar-20,2447.8,2447.8
3/1/2020,Tillamook,TRUE,March,Total,3/1/2020,Mar-20,183.73,183.73
3/1/2020,Tillamook,TRUE,March,Total,3/1/2020,Mar-20,3231.75,3231.75
3/1/2020,Umatilla,TRUE,March,Total,3/1/2020,Mar-20,3022.34,3022.34
3/1/2020,Union,TRUE,March,Total,3/1/2020,Mar-20,30,30
3/1/2020,Wasco,TRUE,March,Total,3/1/2020,Mar-20,621.57,621.57
3/1/2020,Washington,TRUE,March,Total,3/1/2020,Mar-20,26604.17,26604.17
3/1/2020,Yamhill,TRUE,March,Total,3/1/2020,Mar-20,225,225
3/1/2020,Yamhill,TRUE,March,Total,3/1/2020,Mar-20,2913.53,2913.53
4/1/2020,Baker,TRUE,April,Total,4/1/2020,Apr-20,1050.4,1050.4
4/1/2020,Benton,TRUE,April,Total,4/1/2020,Apr-20,3279.42,3279.42
4/1/2020,Clackamas,TRUE,April,Total,4/1/2020,Apr-20,15582.3,15582.3
4/1/2020,Clatsop,TRUE,April,Total,4/1/2020,Apr-20,4259.56,4259.56
4/1/2020,Columbia,TRUE,April,Total,4/1/2020,Apr-20,2006.28,2006.28
4/1/2020,Coos,TRUE,April,Total,4/1/2020,Apr-20,4191.15,4191.15
4/1/2020,Curry,TRUE,April,Total,4/1/2020,Apr-20,2312.19,2312.19
4/1/2020,Deschutes,TRUE,April,Total,4/1/2020,Apr-20,69.75,69.75
4/1/2020,Deschutes,TRUE,April,Total,4/1/2020,Apr-20,284.63,284.63
4/1/2020,Deschutes,TRUE,April,Total,4/1/2020,Apr-20,24177.78,24177.78
4/1/2020,Douglas,TRUE,April,Total,4/1/2020,Apr-20,106.86,106.86
4/1/2020,Douglas,TRUE,April,Total,4/1/2020,Apr-20,9018.31,9018.31
4/1/2020,Grant,TRUE,April,Total,4/1/2020,Apr-20,337.85,337.85
4/1/2020,Harney,TRUE,April,Total,4/1/2020,Apr-20,462.49,462.49
4/1/2020,Harney,TRUE,April,Total,4/1/2020,Apr-20,471.95,471.95
4/1/2020,Hood River,TRUE,April,Total,4/1/2020,Apr-20,20.83,20.83
4/1/2020,Hood River,TRUE,April,Total,4/1/2020,Apr-20,1427.37,1427.37
4/1/2020,Jackson,TRUE,April,Total,4/1/2020,Apr-20,144.17,144.17
4/1/2020,Jackson,TRUE,April,Total,4/1/2020,Apr-20,436.74,436.74
4/1/2020,Jackson,TRUE,April,Total,4/1/2020,Apr-20,25622.02,25622.02
4/1/2020,Jefferson,TRUE,April,Total,4/1/2020,Apr-20,1231.75,1231.75
4/1/2020,Josephine,TRUE,April,Total,4/1/2020,Apr-20,16,16
4/1/2020,Josephine,TRUE,April,Total,4/1/2020,Apr-20,954.01,954.01
4/1/2020,Josephine,TRUE,April,Total,4/1/2020,Apr-20,12847.43,12847.43
4/1/2020,Klamath,TRUE,April,Total,4/1/2020,Apr-20,3303.04,3303.04
4/1/2020,Lake,TRUE,April,Total,4/1/2020,Apr-20,608.65,608.65
4/1/2020,Lane,TRUE,April,Total,4/1/2020,Apr-20,127.99,127.99
4/1/2020,Lane,TRUE,April,Total,4/1/2020,Apr-20,2630.92,2630.92
4/1/2020,Lane,TRUE,April,Total,4/1/2020,Apr-20,34534.88,34534.88
4/1/2020,Lincoln,TRUE,April,Total,4/1/2020,Apr-20,25.1,25.1
4/1/2020,Lincoln,TRUE,April,Total,4/1/2020,Apr-20,11630.45,11630.45
4/1/2020,Linn,TRUE,April,Total,4/1/2020,Apr-20,11831.93,11831.93
4/1/2020,Malheur,TRUE,April,Total,4/1/2020,Apr-20,3328.39,3328.39
4/1/2020,Marion,TRUE,April,Total,4/1/2020,Apr-20,146.94,146.94
4/1/2020,Marion,TRUE,April,Total,4/1/2020,Apr-20,858.64,858.64
4/1/2020,Marion,TRUE,April,Total,4/1/2020,Apr-20,27656.35,27656.35
4/1/2020,Multnomah,TRUE,April,Total,4/1/2020,Apr-20,350,350
4/1/2020,Multnomah,TRUE,April,Total,4/1/2020,Apr-20,1063.7,1063.7
4/1/2020,Multnomah,TRUE,April,Total,4/1/2020,Apr-20,1699.45,1699.45
4/1/2020,Multnomah,TRUE,April,Total,4/1/2020,Apr-20,65523.74,65523.74
4/1/2020,Polk,TRUE,April,Total,4/1/2020,Apr-20,4358.26,4358.26
4/1/2020,Tillamook,TRUE,April,Total,4/1/2020,Apr-20,39.11,39.11
4/1/2020,Tillamook,TRUE,April,Total,4/1/2020,Apr-20,3865.36,3865.36
4/1/2020,Umatilla,TRUE,April,Total,4/1/2020,Apr-20,3243.12,3243.12
4/1/2020,Union,TRUE,April,Total,4/1/2020,Apr-20,740,740
4/1/2020,Wallowa,TRUE,April,Total,4/1/2020,Apr-20,29.92,29.92
4/1/2020,Wasco,TRUE,April,Total,4/1/2020,Apr-20,1053.43,1053.43
4/1/2020,Washington,TRUE,April,Total,4/1/2020,Apr-20,25504.78,25504.78
4/1/2020,Yamhill,TRUE,April,Total,4/1/2020,Apr-20,27,27
4/1/2020,Yamhill,TRUE,April,Total,4/1/2020,Apr-20,4394.46,4394.46
5/1/2020,Baker,TRUE,May,Total,5/1/2020,May-20,567.09,567.09
5/1/2020,Benton,TRUE,May,Total,5/1/2020,May-20,4601.77,4601.77
5/1/2020,Clackamas,TRUE,May,Total,5/1/2020,May-20,18041.82,18041.82
5/1/2020,Clatsop,TRUE,May,Total,5/1/2020,May-20,4574.17,4574.17
5/1/2020,Columbia,TRUE,May,Total,5/1/2020,May-20,2547.65,2547.65
5/1/2020,Coos,TRUE,May,Total,5/1/2020,May-20,34.95,34.95
5/1/2020,Coos,TRUE,May,Total,5/1/2020,May-20,3400.59,3400.59
5/1/2020,Curry,TRUE,May,Total,5/1/2020,May-20,3430.93,3430.93
5/1/2020,Deschutes,TRUE,May,Total,5/1/2020,May-20,24804.48,24804.48
5/1/2020,Douglas,TRUE,May,Total,5/1/2020,May-20,8.5,8.5
