SalesMonthDate,Product Type,County,Market Share County,Sales
2017-04-01,Edible/Tincture,Baker,6.37,66225.62
2017-04-01,Edible/Tincture,Benton,7.31,71964.8
2017-04-01,Edible/Tincture,Clackamas,7.39,125948.98999999999
2017-04-01,Edible/Tincture,Clatsop,8.42,51241.98
2017-04-01,Edible/Tincture,Columbia,7.28,29822.339999999997
2017-04-01,Edible/Tincture,Coos,7.44,41646.21
2017-04-01,Edible/Tincture,Curry,7.97,41268.990000000005
2017-04-01,Edible/Tincture,Deschutes,10.2,257315.1
2017-04-01,Edible/Tincture,Douglas,7.37,36094.05
2017-04-01,Edible/Tincture,Hood River,11.27,31858.95
2017-04-01,Edible/Tincture,Jackson,8.47,166741.11
2017-04-01,Edible/Tincture,Jefferson,6.72,13283.31
2017-04-01,Edible/Tincture,Josephine,9.09,29614.5
2017-04-01,Edible/Tincture,Lane,7.93,348945.11000000004
2017-04-01,Edible/Tincture,Lincoln,9.72,103494.81
2017-04-01,Edible/Tincture,Linn,6.59,35964.25
2017-04-01,Edible/Tincture,Marion,6.54,182678.6
2017-04-01,Edible/Tincture,Multnomah,9.33,1358352.64
2017-04-01,Edible/Tincture,Polk,7.32,29806.160000000003
2017-04-01,Edible/Tincture,Tillamook,10.23,43698.100000000006
2017-04-01,Edible/Tincture,Umatilla,8.81,24007.36
2017-04-01,Edible/Tincture,Wasco,4.56,6471.57
2017-04-01,Edible/Tincture,Washington,9.2,387303.19
2017-04-01,Edible/Tincture,Yamhill,9.33,72679.73
2017-04-01,Other,Baker,0.81,8407.65
2017-04-01,Other,Benton,1.6,15764.89
2017-04-01,Other,Clackamas,1.62,27622.86
2017-04-01,Other,Clatsop,1.37,8312.470000000001
2017-04-01,Other,Columbia,1.89,7723.74
2017-04-01,Other,Coos,1.87,10477.22
2017-04-01,Other,Curry,2.56,13245.67
2017-04-01,Other,Deschutes,2.43,61424.53
2017-04-01,Other,Douglas,3.21,15723.16
2017-04-01,Other,Hood River,5.48,15495.689999999999
2017-04-01,Other,Jackson,4.65,91647.34
2017-04-01,Other,Jefferson,2.15,4258.38
2017-04-01,Other,Josephine,4.82,15693.580000000002
2017-04-01,Other,Lane,2.43,107160.05
2017-04-01,Other,Lincoln,3.24,34507.049999999996
2017-04-01,Other,Linn,2.31,12579.56
2017-04-01,Other,Marion,2.38,66455.29000000001
2017-04-01,Other,Multnomah,1.76,255774.63999999998
2017-04-01,Other,Polk,3.06,12449.55
2017-04-01,Other,Tillamook,2.3,9807.0
2017-04-01,Other,Umatilla,5.53,15068.029999999999
2017-04-01,Other,Wasco,1.29,1827.64
2017-04-01,Other,Washington,1.03,43484.24
2017-04-01,Other,Yamhill,2.02,15715.36
2017-04-01,Usable MJ,Baker,60.92,633631.0599999999
2017-04-01,Usable MJ,Benton,68.9,678739.63
2017-04-01,Usable MJ,Clackamas,67.94,1157350.07
2017-04-01,Usable MJ,Clatsop,68.95,419850.36
2017-04-01,Usable MJ,Columbia,68.18,279367.54000000004
2017-04-01,Usable MJ,Coos,71.57,400597.1
2017-04-01,Usable MJ,Curry,64.97,336396.14
2017-04-01,Usable MJ,Deschutes,63.23,1595463.45
2017-04-01,Usable MJ,Douglas,67.0,328290.2
2017-04-01,Usable MJ,Hood River,63.18,178603.41
2017-04-01,Usable MJ,Jackson,59.08,1163535.22
2017-04-01,Usable MJ,Jefferson,67.19,132902.59
2017-04-01,Usable MJ,Josephine,56.13,182944.81
2017-04-01,Usable MJ,Lane,68.35,3008930.66
2017-04-01,Usable MJ,Lincoln,62.45,665250.42
2017-04-01,Usable MJ,Linn,69.47,379043.62
2017-04-01,Usable MJ,Marion,68.16,1903705.77
2017-04-01,Usable MJ,Multnomah,69.18,10074070.62
2017-04-01,Usable MJ,Polk,66.62,271302.04
2017-04-01,Usable MJ,Tillamook,65.43,279367.06
2017-04-01,Usable MJ,Umatilla,65.43,178286.56
2017-04-01,Usable MJ,Wasco,70.82,100553.0
2017-04-01,Usable MJ,Washington,66.89,2817101.38
2017-04-01,Usable MJ,Yamhill,67.18,523166.41000000003
2017-05-01,Concentrate/Extract,Baker,31.65,387152.77
2017-05-01,Concentrate/Extract,Benton,21.61,206952.44
2017-05-01,Concentrate/Extract,Clackamas,25.09,441658.29
2017-05-01,Concentrate/Extract,Clatsop,21.54,138391.25
2017-05-01,Concentrate/Extract,Columbia,22.87,100547.85
2017-05-01,Concentrate/Extract,Coos,20.72,122454.17000000001
2017-05-01,Concentrate/Extract,Curry,25.45,147132.31
2017-05-01,Concentrate/Extract,Deschutes,24.52,638875.95
2017-05-01,Concentrate/Extract,Douglas,23.04,119006.87
2017-05-01,Concentrate/Extract,Hood River,18.94,59395.329999999994
2017-05-01,Concentrate/Extract,Jackson,27.8,573691.75
2017-05-01,Concentrate/Extract,Jefferson,23.54,46983.35
2017-05-01,Concentrate/Extract,Josephine,30.52,139781.88
2017-05-01,Concentrate/Extract,Lane,20.96,934941.56
2017-05-01,Concentrate/Extract,Lincoln,23.96,268204.27
2017-05-01,Concentrate/Extract,Linn,22.9,146030.63999999998
2017-05-01,Concentrate/Extract,Marion,22.45,643083.56
2017-05-01,Concentrate/Extract,Multnomah,20.08,2981495.7399999998
2017-05-01,Concentrate/Extract,Polk,25.53,103632.78999999998
2017-05-01,Concentrate/Extract,Tillamook,21.58,95201.03
2017-05-01,Concentrate/Extract,Umatilla,22.39,79336.78
2017-05-01,Concentrate/Extract,Wasco,20.67,32923.2
2017-05-01,Concentrate/Extract,Washington,23.21,1013578.6199999999
2017-05-01,Concentrate/Extract,Yamhill,21.85,177221.49
2017-05-01,Edible/Tincture,Baker,7.02,85934.75
2017-05-01,Edible/Tincture,Benton,7.01,67090.9
2017-05-01,Edible/Tincture,Clackamas,7.13,125549.26000000001
2017-05-01,Edible/Tincture,Clatsop,9.11,58533.47
2017-05-01,Edible/Tincture,Columbia,6.77,29779.04
2017-05-01,Edible/Tincture,Coos,7.08,41845.53
2017-05-01,Edible/Tincture,Curry,9.21,53256.479999999996
2017-05-01,Edible/Tincture,Deschutes,10.24,266831.97000000003
2017-05-01,Edible/Tincture,Douglas,7.16,36970.909999999996
2017-05-01,Edible/Tincture,Hood River,9.92,31112.82
2017-05-01,Edible/Tincture,Jackson,8.22,169520.54
2017-05-01,Edible/Tincture,Jefferson,6.98,13932.73
2017-05-01,Edible/Tincture,Josephine,8.63,39544.88
2017-05-01,Edible/Tincture,Lane,7.75,345896.96
2017-05-01,Edible/Tincture,Lincoln,9.79,109563.34999999999
2017-05-01,Edible/Tincture,Linn,5.39,34362.75
2017-05-01,Edible/Tincture,Marion,6.4,183312.41
2017-05-01,Edible/Tincture,Multnomah,9.22,1369003.78
2017-05-01,Edible/Tincture,Polk,6.34,25742.91
2017-05-01,Edible/Tincture,Tillamook,10.44,46061.44
2017-05-01,Edible/Tincture,Umatilla,8.15,28893.9
2017-05-01,Edible/Tincture,Wasco,6.12,9740.25
2017-05-01,Edible/Tincture,Washington,8.81,384692.11000000004
2017-05-01,Edible/Tincture,Yamhill,9.47,76810.26
2017-05-01,Other,Baker,1.19,14573.74
2017-05-01,Other,Benton,2.71,25968.07
2017-05-01,Other,Clackamas,1.61,28397.079999999998
2017-05-01,Other,Clatsop,1.42,9123.34
2017-05-01,Other,Columbia,2.62,11526.68
2017-05-01,Other,Coos,1.64,9704.55
2017-05-01,Other,Curry,2.89,16704.66
2017-05-01,Other,Deschutes,2.48,64643.65
2017-05-01,Other,Douglas,4.53,23416.670000000002
2017-05-01,Other,Hood River,8.3,26020.879999999997
2017-05-01,Other,Jackson,4.49,92682.04999999999
2017-05-01,Other,Jefferson,1.23,2445.94
2017-05-01,Other,Josephine,5.26,24102.89
2017-05-01,Other,Lane,3.34,148928.76
2017-05-01,Other,Lincoln,3.71,41535.83
2017-05-01,Other,Linn,2.82,17956.41
2017-05-01,Other,Marion,2.64,75707.06
2017-05-01,Other,Multnomah,2.3,341761.88
2017-05-01,Other,Polk,2.47,10013.880000000001
2017-05-01,Other,Tillamook,2.71,11967.289999999999
2017-05-01,Other,Umatilla,3.69,13075.33
2017-05-01,Other,Wasco,1.15,1824.56
2017-05-01,Other,Washington,1.13,49201.41
2017-05-01,Other,Yamhill,2.38,19306.4
2017-05-01,Usable MJ,Baker,60.14,735723.73
2017-05-01,Usable MJ,Benton,68.67,657693.88
2017-05-01,Usable MJ,Clackamas,66.16,1164587.77
2017-05-01,Usable MJ,Clatsop,67.92,436336.91000000003
2017-05-01,Usable MJ,Columbia,67.73,297738.14
2017-05-01,Usable MJ,Coos,70.56,417105.48000000004
2017-05-01,Usable MJ,Curry,62.45,360992.12
2017-05-01,Usable MJ,Deschutes,62.75,1634836.6400000001
2017-05-01,Usable MJ,Douglas,65.27,337170.32
2017-05-01,Usable MJ,Hood River,62.84,197042.01
2017-05-01,Usable MJ,Jackson,59.49,1227649.9
2017-05-01,Usable MJ,Jefferson,68.25,136230.21
2017-05-01,Usable MJ,Josephine,55.58,254577.61000000002
2017-05-01,Usable MJ,Lane,67.95,3031165.9499999997
2017-05-01,Usable MJ,Lincoln,62.55,700198.0700000001
2017-05-01,Usable MJ,Linn,68.89,439260.92
2017-05-01,Usable MJ,Marion,68.51,1962334.95
2017-05-01,Usable MJ,Multnomah,68.4,10158781.82
2017-05-01,Usable MJ,Polk,65.66,266573.46
2017-05-01,Usable MJ,Tillamook,65.27,288011.0
2017-05-01,Usable MJ,Umatilla,65.77,233042.69
2017-05-01,Usable MJ,Wasco,72.07,114780.48
2017-05-01,Usable MJ,Washington,66.85,2919375.02
2017-05-01,Usable MJ,Yamhill,66.3,537782.6
2017-06-01,Concentrate/Extract,Baker,31.68,415070.03
2017-06-01,Concentrate/Extract,Benton,24.14,265408.77
2017-06-01,Concentrate/Extract,Clackamas,24.91,461574.85000000003
2017-06-01,Concentrate/Extract,Clatsop,21.07,142158.63
2017-06-01,Concentrate/Extract,Columbia,23.07,109325.99
2017-06-01,Concentrate/Extract,Coos,21.49,142565.71
2017-06-01,Concentrate/Extract,Curry,25.6,162127.95
2017-06-01,Concentrate/Extract,Deschutes,25.19,704408.64
2017-06-01,Concentrate/Extract,Douglas,23.91,133791.37000000002
2017-06-01,Concentrate/Extract,Hood River,21.64,76266.78
2017-06-01,Concentrate/Extract,Jackson,28.34,648346.3600000001
2017-06-01,Concentrate/Extract,Jefferson,24.82,54464.84
2017-06-01,Concentrate/Extract,Josephine,31.72,175099.97
2017-06-01,Concentrate/Extract,Lane,21.68,1017952.3400000001
2017-06-01,Concentrate/Extract,Lincoln,24.65,299982.57
2017-06-01,Concentrate/Extract,Linn,23.83,186992.99
2017-06-01,Concentrate/Extract,Marion,23.0,695116.04
2017-06-01,Concentrate/Extract,Multnomah,20.52,3101726.8099999996
2017-06-01,Concentrate/Extract,Polk,26.47,114390.56999999999
2017-06-01,Concentrate/Extract,Tillamook,22.1,113193.44
2017-06-01,Concentrate/Extract,Umatilla,24.25,98426.59999999999
2017-06-01,Concentrate/Extract,Wasco,20.51,37050.689999999995
2017-06-01,Concentrate/Extract,Washington,23.5,1054202.6
2017-06-01,Concentrate/Extract,Yamhill,22.62,184553.13
2017-06-01,Edible/Tincture,Baker,7.25,94942.45
2017-06-01,Edible/Tincture,Benton,7.33,80624.92
2017-06-01,Edible/Tincture,Clackamas,7.51,139118.36000000002
2017-06-01,Edible/Tincture,Clatsop,9.58,64658.09
2017-06-01,Edible/Tincture,Columbia,7.04,33357.659999999996
2017-06-01,Edible/Tincture,Coos,7.77,51510.97
2017-06-01,Edible/Tincture,Curry,9.86,62465.420000000006
2017-06-01,Edible/Tincture,Deschutes,10.56,295293.58999999997
2017-06-01,Edible/Tincture,Douglas,7.36,41193.03999999999
2017-06-01,Edible/Tincture,Hood River,12.41,43724.810000000005
2017-06-01,Edible/Tincture,Jackson,8.91,203805.9
2017-06-01,Edible/Tincture,Jefferson,5.97,13092.94
2017-06-01,Edible/Tincture,Josephine,9.71,53601.270000000004
2017-06-01,Edible/Tincture,Lane,7.71,362180.1
2017-06-01,Edible/Tincture,Lincoln,10.47,127442.4
2017-06-01,Edible/Tincture,Linn,6.18,48458.75
2017-06-01,Edible/Tincture,Marion,6.67,201532.72999999998
2017-06-01,Edible/Tincture,Multnomah,9.56,1445248.88
2017-06-01,Edible/Tincture,Polk,6.76,29199.51
2017-06-01,Edible/Tincture,Tillamook,11.62,59489.49
2017-06-01,Edible/Tincture,Umatilla,6.8,27581.8
2017-06-01,Edible/Tincture,Wasco,7.26,13103.58
2017-06-01,Edible/Tincture,Washington,9.2,412605.23
2017-06-01,Edible/Tincture,Yamhill,9.29,75792.73000000001
2017-06-01,Other,Baker,1.19,15583.35
2017-06-01,Other,Benton,2.85,31352.91
2017-06-01,Other,Clackamas,1.8,33337.19
2017-06-01,Other,Clatsop,2.16,14558.56
2017-06-01,Other,Columbia,2.93,13905.380000000001
2017-06-01,Other,Coos,2.19,14498.44
2017-06-01,Other,Curry,2.52,15949.78
2017-06-01,Other,Deschutes,2.41,67352.14
2017-06-01,Other,Douglas,3.49,19512.28
2017-06-01,Other,Hood River,5.33,18776.45
2017-06-01,Other,Jackson,2.64,60338.850000000006
2017-06-01,Other,Jefferson,1.61,3525.81
2017-06-01,Other,Josephine,3.59,19809.97
2017-06-01,Other,Lane,2.83,132899.94999999998
2017-06-01,Other,Lincoln,3.22,39196.4
2017-06-01,Other,Linn,2.67,20919.260000000002
2017-06-01,Other,Marion,2.49,75097.05
2017-06-01,Other,Multnomah,2.16,326648.48
2017-06-01,Other,Polk,3.47,15001.5
2017-06-01,Other,Tillamook,2.7,13821.67
2017-06-01,Other,Umatilla,2.44,9899.1
2017-06-01,Other,Wasco,0.91,1635.49
2017-06-01,Other,Washington,1.41,63243.600000000006
2017-06-01,Other,Yamhill,2.11,17217.329999999998
2017-06-01,Usable MJ,Baker,59.88,784466.77
2017-06-01,Usable MJ,Benton,65.67,722027.26
2017-06-01,Usable MJ,Clackamas,65.78,1218747.26
2017-06-01,Usable MJ,Clatsop,67.19,453293.92000000004
2017-06-01,Usable MJ,Columbia,66.95,317211.20999999996
2017-06-01,Usable MJ,Coos,68.56,454771.05000000005
2017-06-01,Usable MJ,Curry,62.02,392774.48
2017-06-01,Usable MJ,Deschutes,61.85,1729583.79
2017-06-01,Usable MJ,Douglas,65.24,365112.27
2017-06-01,Usable MJ,Hood River,60.62,213608.02000000002
2017-06-01,Usable MJ,Jackson,60.11,1375281.1800000002
2017-06-01,Usable MJ,Jefferson,67.6,148340.71
2017-06-01,Usable MJ,Josephine,54.98,303511.76
2017-06-01,Usable MJ,Lane,67.78,3183016.76
2017-06-01,Usable MJ,Lincoln,61.66,750411.57
2017-06-01,Usable MJ,Linn,67.33,528319.5299999999
2017-06-01,Usable MJ,Marion,67.84,2050056.29
2017-06-01,Usable MJ,Multnomah,67.76,10242222.57
2017-06-01,Usable MJ,Polk,63.3,273578.68
2017-06-01,Usable MJ,Tillamook,63.58,325645.32
2017-06-01,Usable MJ,Umatilla,66.52,269974.08
2017-06-01,Usable MJ,Wasco,71.32,128813.9
2017-06-01,Usable MJ,Washington,65.89,2955233.9299999997
2017-06-01,Usable MJ,Yamhill,65.98,538352.9500000001
2017-07-01,Concentrate/Extract,Baker,31.85,440141.94
2017-07-01,Concentrate/Extract,Benton,24.43,251193.04
2017-07-01,Concentrate/Extract,Clackamas,24.7,506087.81999999995
2017-07-01,Concentrate/Extract,Clatsop,21.68,171673.38999999998
2017-07-01,Concentrate/Extract,Columbia,23.6,117309.87
2017-07-01,Concentrate/Extract,Coos,23.17,168452.58000000002
2017-07-01,Concentrate/Extract,Curry,25.57,191575.07
2017-07-01,Concentrate/Extract,Deschutes,25.44,800905.26
2017-07-01,Concentrate/Extract,Douglas,27.85,171092.32
2017-07-01,Concentrate/Extract,Hood River,24.38,98363.01000000001
2017-07-01,Concentrate/Extract,Jackson,29.16,697622.9299999999
2017-07-01,Concentrate/Extract,Jefferson,22.29,48247.09
2017-07-01,Concentrate/Extract,Josephine,30.96,210674.41999999998
2017-07-01,Concentrate/Extract,Lane,22.68,1133065.39
2017-07-01,Concentrate/Extract,Lincoln,24.39,345037.62
2017-07-01,Concentrate/Extract,Linn,24.19,210441.53000000003
2017-07-01,Concentrate/Extract,Marion,23.0,742625.87
2017-07-01,Concentrate/Extract,Multnomah,20.5,3265005.39
2017-07-01,Concentrate/Extract,Polk,26.01,116247.31999999999
2017-07-01,Concentrate/Extract,Tillamook,23.73,146448.62
2017-07-01,Concentrate/Extract,Umatilla,23.82,116729.48000000001
2017-07-01,Concentrate/Extract,Wasco,22.2,48395.2
2017-07-01,Concentrate/Extract,Washington,23.83,1143418.73
2017-07-01,Concentrate/Extract,Yamhill,22.87,208377.33
2017-07-01,Edible/Tincture,Baker,6.98,96526.67
2017-07-01,Edible/Tincture,Benton,7.38,75840.36
2017-07-01,Edible/Tincture,Clackamas,7.79,159583.71999999997
2017-07-01,Edible/Tincture,Clatsop,10.43,82571.51000000001
2017-07-01,Edible/Tincture,Columbia,6.79,33755.92
2017-07-01,Edible/Tincture,Coos,8.68,63113.6
2017-07-01,Edible/Tincture,Curry,10.78,80773.86
2017-07-01,Edible/Tincture,Deschutes,11.07,348400.86
2017-07-01,Edible/Tincture,Douglas,7.98,49000.04
2017-07-01,Edible/Tincture,Hood River,12.52,50517.13
2017-07-01,Edible/Tincture,Jackson,8.7,208228.96000000002
2017-07-01,Edible/Tincture,Jefferson,6.58,14245.04
2017-07-01,Edible/Tincture,Josephine,9.12,62057.39
2017-07-01,Edible/Tincture,Lane,8.23,411297.48
2017-07-01,Edible/Tincture,Lincoln,12.35,174647.91999999998
2017-07-01,Edible/Tincture,Linn,6.16,53578.75
2017-07-01,Edible/Tincture,Marion,6.64,214408.89
2017-07-01,Edible/Tincture,Multnomah,9.9,1575976.8900000001
2017-07-01,Edible/Tincture,Polk,7.1,31752.38
2017-07-01,Edible/Tincture,Tillamook,13.11,80925.75
2017-07-01,Edible/Tincture,Umatilla,6.97,34128.450000000004
2017-07-01,Edible/Tincture,Wasco,7.02,15297.630000000001
2017-07-01,Edible/Tincture,Washington,9.29,445682.01
2017-07-01,Edible/Tincture,Yamhill,9.1,82866.67
2017-07-01,Industrial Hemp Commodity/Product,Multnomah,0.0,30.6
2017-07-01,Other,Baker,1.29,17833.48
2017-07-01,Other,Benton,2.13,21890.21
2017-07-01,Other,Clackamas,1.23,25299.41
2017-07-01,Other,Clatsop,2.27,17988.85
2017-07-01,Other,Columbia,1.43,7112.47
2017-07-01,Other,Coos,2.17,15759.749999999998
2017-07-01,Other,Curry,2.03,15191.64
2017-07-01,Other,Deschutes,2.49,78365.96
2017-07-01,Other,Douglas,0.98,6017.58
2017-07-01,Other,Hood River,2.75,11097.94
2017-07-01,Other,Jackson,2.15,51455.56
2017-07-01,Other,Jefferson,1.58,3413.3
2017-07-01,Other,Josephine,2.19,14931.85
2017-07-01,Other,Lane,1.68,83770.43
2017-07-01,Other,Lincoln,3.25,45934.76999999999
2017-07-01,Other,Linn,1.69,14740.100000000002
2017-07-01,Other,Marion,2.18,70295.03
2017-07-01,Other,Multnomah,1.84,293567.28
2017-07-01,Other,Polk,2.17,9708.2
2017-07-01,Other,Tillamook,2.83,17483.84
2017-07-01,Other,Umatilla,1.99,9764.390000000001
2017-07-01,Other,Wasco,0.4,871.26
2017-07-01,Other,Washington,1.42,68299.02
2017-07-01,Other,Yamhill,2.23,20354.620000000003
2017-07-01,Usable MJ,Baker,59.88,827468.7
2017-07-01,Usable MJ,Benton,66.07,679291.09
2017-07-01,Usable MJ,Clackamas,66.28,1357930.9
2017-07-01,Usable MJ,Clatsop,65.61,519443.24
2017-07-01,Usable MJ,Columbia,68.18,338875.38999999996
2017-07-01,Usable MJ,Coos,65.98,479668.97
2017-07-01,Usable MJ,Curry,61.61,461533.16000000003
2017-07-01,Usable MJ,Deschutes,61.01,1920670.29
2017-07-01,Usable MJ,Douglas,63.19,388138.38
2017-07-01,Usable MJ,Hood River,60.35,243541.74
2017-07-01,Usable MJ,Jackson,59.99,1435232.71
2017-07-01,Usable MJ,Jefferson,69.55,150514.81999999998
2017-07-01,Usable MJ,Josephine,57.73,392906.31
2017-07-01,Usable MJ,Lane,67.41,3367758.67
2017-07-01,Usable MJ,Lincoln,60.01,848906.89
2017-07-01,Usable MJ,Linn,67.96,591238.89
2017-07-01,Usable MJ,Marion,68.18,2200908.44
2017-07-01,Usable MJ,Multnomah,67.76,10790978.41
2017-07-01,Usable MJ,Polk,64.71,289230.82999999996
2017-07-01,Usable MJ,Tillamook,60.32,372198.19
2017-07-01,Usable MJ,Umatilla,67.22,329370.33999999997
2017-07-01,Usable MJ,Wasco,70.38,153383.62
2017-07-01,Usable MJ,Washington,65.46,3140425.39
2017-07-01,Usable MJ,Yamhill,65.8,599518.3200000001
2017-08-01,Concentrate/Extract,Baker,31.56,533842.0
2017-08-01,Concentrate/Extract,Benton,22.56,225824.05
2017-08-01,Concentrate/Extract,Clackamas,24.67,570743.17
2017-08-01,Concentrate/Extract,Clatsop,21.14,178280.63999999998
2017-08-01,Concentrate/Extract,Columbia,24.86,130175.24
2017-08-01,Concentrate/Extract,Coos,21.89,165238.82
2017-08-01,Concentrate/Extract,Curry,24.44,193844.37
2017-08-01,Concentrate/Extract,Deschutes,26.38,954800.9
2017-08-01,Concentrate/Extract,Douglas,28.39,188255.08000000002
2017-08-01,Concentrate/Extract,Harney,12.66,3360.4
2017-08-01,Concentrate/Extract,Hood River,24.22,101885.18
2017-08-01,Concentrate/Extract,Jackson,29.6,778357.7
2017-08-01,Concentrate/Extract,Jefferson,23.79,63774.68
2017-08-01,Concentrate/Extract,Josephine,31.69,244329.48000000004
2017-08-01,Concentrate/Extract,Lane,23.24,1231078.92
2017-08-01,Concentrate/Extract,Lincoln,24.99,389241.12
2017-08-01,Concentrate/Extract,Linn,25.13,267124.46
2017-08-01,Concentrate/Extract,Marion,24.01,850038.48
2017-08-01,Concentrate/Extract,Multnomah,21.47,3591807.36
2017-08-01,Concentrate/Extract,Polk,25.42,125006.06000000001
2017-08-01,Concentrate/Extract,Tillamook,23.1,148131.93
2017-08-01,Concentrate/Extract,Umatilla,25.96,152202.3
2017-08-01,Concentrate/Extract,Wasco,20.94,50461.35
2017-08-01,Concentrate/Extract,Washington,24.34,1171992.95
2017-08-01,Concentrate/Extract,Yamhill,24.8,250215.15000000002
2017-08-01,Edible/Tincture,Baker,6.63,112209.73000000001
2017-08-01,Edible/Tincture,Benton,8.53,85438.23000000001
2017-08-01,Edible/Tincture,Clackamas,7.72,178661.33999999997
2017-08-01,Edible/Tincture,Clatsop,11.51,97065.47
2017-08-01,Edible/Tincture,Columbia,6.87,35984.11
2017-08-01,Edible/Tincture,Coos,9.18,69333.1
2017-08-01,Edible/Tincture,Curry,10.17,80665.16
2017-08-01,Edible/Tincture,Deschutes,11.43,413466.97
2017-08-01,Edible/Tincture,Douglas,7.53,49904.85
2017-08-01,Edible/Tincture,Harney,1.09,288.0
2017-08-01,Edible/Tincture,Hood River,12.26,51552.71
2017-08-01,Edible/Tincture,Jackson,8.48,222956.0
2017-08-01,Edible/Tincture,Jefferson,8.63,23146.36
2017-08-01,Edible/Tincture,Josephine,8.56,66007.72
2017-08-01,Edible/Tincture,Lane,7.96,421783.54
2017-08-01,Edible/Tincture,Lincoln,12.11,188727.69
2017-08-01,Edible/Tincture,Linn,6.54,69493.32
2017-08-01,Edible/Tincture,Marion,7.0,247990.87
2017-08-01,Edible/Tincture,Multnomah,10.17,1701993.7
2017-08-01,Edible/Tincture,Polk,7.16,35208.03
2017-08-01,Edible/Tincture,Tillamook,13.52,86682.11
2017-08-01,Edible/Tincture,Umatilla,7.12,41739.54
2017-08-01,Edible/Tincture,Wasco,7.32,17631.26
2017-08-01,Edible/Tincture,Washington,9.48,456651.16000000003
2017-08-01,Edible/Tincture,Yamhill,9.03,91135.06
2017-08-01,Other,Baker,1.3,22051.93
2017-08-01,Other,Benton,1.65,16527.66
2017-08-01,Other,Clackamas,1.21,27959.06
2017-08-01,Other,Clatsop,2.1,17724.02
2017-08-01,Other,Columbia,1.63,8551.31
2017-08-01,Other,Coos,1.44,10833.05
2017-08-01,Other,Curry,2.11,16760.53
2017-08-01,Other,Deschutes,2.31,83703.07999999999
2017-08-01,Other,Douglas,1.36,9026.09
2017-08-01,Other,Harney,4.28,1135.9
2017-08-01,Other,Hood River,2.02,8484.779999999999
2017-08-01,Other,Jackson,1.78,46737.450000000004
2017-08-01,Other,Jefferson,1.14,3055.83
2017-08-01,Other,Josephine,1.3,10030.539999999999
2017-08-01,Other,Lane,1.53,80928.2
2017-08-01,Other,Lincoln,3.04,47370.340000000004
2017-08-01,Other,Linn,1.31,13882.32
2017-08-01,Other,Marion,2.09,74114.27
2017-08-01,Other,Multnomah,1.68,281596.72000000003
2017-08-01,Other,Polk,2.19,10771.56
2017-08-01,Other,Tillamook,3.11,19959.5
2017-08-01,Other,Umatilla,1.9,11121.480000000001
2017-08-01,Other,Wasco,0.91,2189.08
2017-08-01,Other,Washington,1.32,63750.29
2017-08-01,Other,Yamhill,1.8,18150.76
